hierid,0.05,0.5,0.95
ABW,81.8975229468,83.8468027445,85.1745809562
AFG.1.12,32.3128582999,36.0802504267,43.5560886805
AFG.1.R8abddb145b8788ee,45.094204156,48.31197294,53.2126305595
AFG.1.R91a8634efe8e02a7,40.9690866702,44.2348874234,52.5630292726
AFG.1.Ra6a2bba0a271cb4a,52.8212403072,55.8937490258,61.2696370758
AFG.1.Rcf29900a4c191e96,35.3650584206,38.1557744432,43.3498940904
AFG.1.Rd0d6327d56611fba,41.3806647597,44.9132169212,51.8185977264
AFG.10.103,71.330717351,73.4293535276,76.6072183473
AFG.10.106,71.9323844553,74.065082808,77.2498466933
AFG.10.109,68.6143554666,70.6642523262,73.8607973509
AFG.10.98,73.2397664763,75.4812547165,78.6835535793
AFG.10.R01090b16282376f5,71.8897667572,74.0907698735,77.2145295772
AFG.10.R4231d3df78d3772c,61.7210988677,63.628283556,66.8720795791
AFG.10.R7fc4ac9564655b4c,69.4117350604,71.4965088377,74.6898095174
AFG.11.116,63.5553314661,65.8635917664,68.7542105949
AFG.11.117,61.2211077939,63.5198342604,66.4222899439
AFG.11.124,63.7063867223,65.9060974656,69.0337745629
AFG.11.R888b226f710b3709,63.2760150413,65.6695246895,68.5499591869
AFG.11.R8c077254fc886fac,50.7904334529,52.7618389605,55.752356491
AFG.11.R95ece0d29da8aba1,57.3142518148,59.5893444489,62.4596507175
AFG.12.Rc50339f5954ae669,63.6094691326,66.0289279484,69.185772217
AFG.12.Rd2a3753cae07169e,64.6374001627,67.1582889723,70.1826558673
AFG.13.140,54.7975508964,57.1424330702,60.8967334015
AFG.13.R0d3e2743dd7da761,50.4155874039,52.7226700017,56.4990228779
AFG.13.R2fd01f61b0993bc3,54.0582829169,56.4361579805,60.3086431631
AFG.13.Rc172c1175351df3c,54.9478876243,57.436333617,61.3424542066
AFG.14.149,65.1866125458,67.1352353038,70.4565926933
AFG.14.153,67.5504838965,69.5136832523,72.8353761559
AFG.14.158,71.1060955802,73.1599632274,76.2667446192
AFG.14.160,69.2842399274,71.2734719832,74.4005710012
AFG.14.161,67.0847782643,68.9577882501,72.3599715512
AFG.14.R125e4bb8260ea315,65.2723851368,67.2521205139,70.5063765109
AFG.15.167,56.5677907204,59.0440590337,63.2833344997
AFG.15.R49ce84ced4420d4c,56.2317084985,58.632460164,62.794101528
AFG.15.R9f61a8d4b0fea672,48.4649290155,50.9254755383,55.2834536924
AFG.16.R56f62a5b11d7a76e,62.9088661676,65.4452984475,68.2467621871
AFG.16.R679857e5b8c74688,67.7550638641,70.3298802326,73.0869926064
AFG.17,59.6671710092,62.3083982425,67.2920636847
AFG.18.197,66.5992132749,68.8276485231,72.5440468383
AFG.18.R02a221614471fb78,65.4783404162,67.7513588458,71.4701097141
AFG.18.R3945a21254a36b53,65.2867405279,67.5062078816,71.1722219561
AFG.19.201,47.093811065,49.6387315805,54.13210808
AFG.19.Rb70c80870c4e3972,65.8317944017,68.405942501,72.5312310111
AFG.19.Rcd8a19e4e02eef13,59.1786397691,61.7546662854,66.1749414791
AFG.2.16,51.4602489361,53.4354754729,56.5689127216
AFG.2.20,56.6912218931,58.9293670907,61.8805727336
AFG.2.Re52952e4e6b141e6,58.1061961651,60.3893529067,63.3388601586
AFG.20.204,55.4549166589,57.7273378172,61.1575177703
AFG.20.R3c3b3822ad703202,52.0870147198,54.4352073034,57.9065030034
AFG.21.212,62.9136438212,65.5459790411,69.8575804082
AFG.21.217,70.6370988613,73.2601627829,77.2617441326
AFG.21.R335bc53b76ceae53,69.2889131572,71.9099778298,75.8175483615
AFG.21.R452a3f16b7c93204,59.3251291329,61.9509419987,65.5056861098
AFG.21.Ra6cf658876a55bf9,70.8028117847,73.4644327563,77.6354519483
AFG.22.231,73.8523397532,76.125505627,79.2800256534
AFG.22.233,74.5992161574,76.8524478946,80.0429931397
AFG.22.R8dc821211617773c,74.337942792,76.5265683526,79.7329462068
AFG.23,44.0244008277,46.7268179765,51.7279479292
AFG.24.252,63.3978862908,65.7175401573,68.5673447244
AFG.24.R6806f602c75dfaa2,61.2765688116,63.477428336,66.4612132581
AFG.24.Rd61b76c20460e178,57.7404944545,59.8837383643,62.9376926097
AFG.25.255,46.3474393506,48.9020837631,52.3981840362
