ISO,0.05,0.5,0.95
ABW,79.9769132857,80.2042019433,80.759862303
AFG,54.2530814728,54.6250402565,54.9852850351
AGO,72.369286397,72.6134999522,72.9761101842
AIA,77.996626159,78.2465108648,78.5424372338
ALA,40.748223852,41.5358042743,42.4102517766
ALB,55.4340540848,55.8528177935,56.2161326204
AND,40.5787967926,41.003300534,41.3785290661
ARE,79.918021218,80.1474604158,80.3148145369
ARG,62.2378669152,62.3143813381,62.659583984
ARM,44.916598523,45.2095215118,45.5949013119
ASM,73.8150471063,74.2133520172,74.8710071893
ATA,-10.979259771,-8.21895547657,-3.47597681217
ATF,38.0903906836,38.4946161003,39.735898487
ATG,80.2909358779,80.5921226031,81.1023363404
AUS,64.9716976901,65.1809410615,65.4760886612
AUT,43.6348081772,44.1336777118,44.4283760107
AZE,55.795223786,56.0654707144,56.5705581218
BDI,69.9023113993,70.2470186338,70.5838919296
BEL,49.5183139422,49.9011087915,50.5378437232
BEN,81.4965384329,81.9684736043,82.4572732396
BES,77.3804853608,77.745138998,78.1749804399
BFA,82.7442813596,83.0655906807,83.3565560348
BGD,77.980206813,78.3235175493,78.6376865382
BGR,51.6422265972,52.1606374246,52.6029348057
BHR,81.7389730506,82.0297485803,82.3489458343
BHS,77.9770605961,78.3127375133,78.7549324024
BIH,48.6388135304,49.136323097,49.498331858
BLM,73.6623990529,73.962021837,74.3092216492
BLR,43.4858969873,44.0546641596,44.5887217819
BLZ,77.5086119241,77.8609084417,78.0799571256
BMU,73.7037104721,74.2727437938,75.1376109193
BOL,62.6772048278,62.9211749746,63.2747698374
BRA,73.3690928492,73.6758643228,73.8413983343
BRB,80.2246238842,80.6816156944,81.2316462489
BRN,80.6668017566,80.9896021715,81.2246067553
BTN,53.9157573983,54.5384190559,54.7986429488
BVT,24.5400907479,25.4123580055,27.3235572447
BWA,71.8751644405,72.3991546891,72.7647341451
CA-,59.4934842435,59.8750413787,61.1226400005
CAF,78.5831444573,78.945532647,79.5068926284
CAN,36.5546335457,36.7892352715,37.1847510466
CCK,70.0544491693,70.5592478341,71.2784847777
CHE,44.3029848154,44.7925164328,45.0623207025
CHL,52.2576954485,52.441463826,52.9420423627
CHN,55.0815218463,55.4109512686,55.6347017088
CIV,79.3564591083,79.6241979528,80.0240549715
CL-,67.460464859,67.913899236,68.4867321014
CMR,76.2081514601,76.48692125,76.9407175381
COD,76.3743737022,76.6073196083,77.0321422124
COG,77.2066907993,77.4846033637,77.9411002976
COK,71.657056455,71.9772806102,72.5782544515
COL,71.4837060483,71.7817420791,72.0208927366
COM,75.4521630477,75.7715483501,76.0360488939
CPV,71.0513185494,71.7750251544,72.3156641687
CRI,71.5272596679,71.8169818379,72.2577655275
CUB,78.7837002419,79.1196237244,79.5817783336
CUW,83.9563406414,84.2553721089,84.750117839
CXR,68.3998300912,68.881706767,69.5965252148
CYM,81.2723845811,81.4845965652,82.1150325763
CYP,65.0091596227,65.4738873896,66.0594377354
CZE,46.0087498933,46.4177697627,46.8081845363
DEU,47.934360235,48.3899479854,48.8931801264
DJI,83.4392805225,83.9138603232,84.6060984433
DMA,74.4376325447,74.9436116634,75.4322603199
DNK,45.9442455285,46.5218925126,47.2697063449
DOM,78.2117039532,78.5865632948,78.8191931048
DZA,64.5895252479,64.9518408145,65.1907704425
ECU,68.5185428837,68.8484526893,69.1439048068
EGY,71.8185233245,72.1693876468,72.3667755521
ERI,77.8112731539,78.1427241895,78.6847241279
ESH,73.0800076941,73.4495209989,73.8180073874
ESP,55.847319546,56.2807690951,56.7387399401
EST,41.1562577706,41.9959117704,42.4520169633
ETH,68.3047326255,68.6278136895,69.2075781606
FIN,34.1919202035,34.9412238716,35.5291873111
FJI,74.9259002451,75.2086140564,75.5420339
FLK,42.6457095101,43.0046490389,43.9920131886
FRA,51.1866493766,51.5316946108,52.0312513509
FRO,43.4851533388,43.7399139943,45.0944202045
FSM,79.6277505627,80.0746222957,80.5872392516
GAB,78.0726007828,78.4271657701,78.8233654315
GBR,48.3029063116,48.6081634106,49.2076098183
GEO,45.6887793086,46.0364073118,46.2920941262
GGY,51.2699521273,51.6125157713,52.2551527529
GHA,80.716852996,81.1768036485,81.5838275775
GIB,63.5563721138,64.0530986543,64.4845437558
GIN,77.7596959688,78.0181881613,78.3950370658
GLP,78.1487173396,78.5659917995,79.0749222442
GMB,80.1557513385,80.4162148611,80.6207465199
GNB,80.0263413134,80.3534995407,80.5296195532
GNQ,72.2118965708,72.6066318871,72.9455609413
GRC,59.1337029627,59.6311147165,59.903095013
GRD,79.2789114904,79.8006849425,80.1284844011
GRL,12.3098217023,12.8756233777,13.1785356162
GTM,69.6008850129,69.8731179544,70.158842185
GUF,79.1822643708,79.5351042767,79.7912971354
GUM,81.1815331481,81.9244154304,82.3572996511
GUY,80.1985827315,80.5602444059,80.819142572
HKG,73.3141879718,73.6420101135,73.9787322973
HMD,32.3292982896,32.8482325079,34.0293936785
HND,74.1883348343,74.4741059124,74.7083092273
HRV,52.0177248286,52.5474229882,52.830032697
HTI,77.9758017859,78.4477370139,78.6569935763
HUN,50.3392068068,50.9482652999,51.2218925271
IDN,78.8475407361,79.3191314786,79.5608670847
IMN,46.9234019983,47.1938066149,47.8716348549
IND,77.4217914436,77.6635198548,77.923004219
IOT,68.8297864961,69.2591741652,69.8338431199
IRL,48.5432626353,48.8335527599,49.508177581
IRN,60.5728399974,60.8055996587,61.0751407251
IRQ,71.6818580967,72.0323592598,72.2301672989
ISL,35.6156743687,36.0617061401,36.799233237
ISR,67.4412109104,67.7526250043,68.0456927869
ITA,54.4737704169,55.0056069663,55.247240546
JAM,77.6657922586,78.0422707196,78.274892103
JEY,51.5412469011,51.86022385,52.5397989041
JOR,66.105944323,66.3893026991,66.5790057167
JPN,57.3612883411,57.7674987869,58.1138095342
KAZ,42.136340293,42.8066938059,43.2250806156
KEN,72.815039453,73.059477032,73.4932608789
KGZ,37.9505389589,38.3063635791,38.6701004305
KHM,82.5081304538,82.7662645406,83.0102838814
