ISO,0.05,0.5,0.95
ABW,1.00600297461,2.06596612788,3.31602956989
AFG,2.28603103975,4.4596423109,6.98030154472
AGO,1.80507845325,3.39764627137,5.00358665834
AIA,0.672398581378,2.00767889798,3.05796904862
ALA,2.4420107773,3.78900678787,5.65377937517
ALB,0.915896132166,3.86776692014,5.92631175864
AND,1.57237015467,3.59725924213,5.29378458429
ARE,1.97484572366,3.6806907919,5.46765250416
ARG,0.551435914214,2.96247857808,4.36908916421
ARM,1.35621067205,4.72274061343,6.6547794072
ASM,0.617071111408,1.9997845669,2.80016614785
ATA,1.73182100145,2.69195216868,3.33617861468
ATF,0.376241581085,1.70878587132,2.47930752225
ATG,0.647110686368,2.18862762577,2.91233119214
AUS,1.37780837799,2.82580104407,3.57803177868
AUT,1.59873034092,3.59972408783,5.44836260109
AZE,1.19981052135,4.33648151536,5.78591484829
BDI,1.65645399096,3.16430645231,4.39327052226
BEL,1.7195492779,3.41243512844,4.7258031633
BEN,1.70314936231,2.56414734538,4.10275673811
BES,0.838131977676,1.99146520825,3.52995729395
BFA,1.76303025738,3.19116005128,5.44541851252
BGD,0.546603585171,2.84873160347,4.79034283442
BGR,0.663856477581,4.00994435381,5.72402813035
BHR,1.8393345457,4.09546159039,5.69479769122
BHS,0.908501103323,2.16316473948,3.06181895302
BIH,1.05017568631,3.83383643257,5.49016016507
BLM,0.719994402466,2.04501495361,2.9921560936
BLR,1.98411591912,4.1794539481,6.02874230879
BLZ,1.15242680445,2.78163831216,4.28835501621
BMU,1.25411448797,2.59243628472,3.30473056259
BOL,1.74768742745,4.16660275212,6.68017827991
BRA,1.46644786527,3.6919202329,5.70778113882
BRB,1.05291894167,2.20343528534,2.92853187178
BRN,1.21576510428,2.40153157108,3.79040662789
BTN,1.38062499103,3.42438125397,5.73419376004
BVT,1.11469712485,1.83767321936,2.13521108983
BWA,1.94165705372,4.3058038076,6.70500726141
CA-,1.01601474418,3.69697751046,4.20411752313
CAF,1.46809283421,3.11082750728,4.27602984386
CAN,2.56498146229,4.7184549159,5.91549997922
CCK,0.983743057639,1.9393112582,2.56078570298
CHE,1.84876046362,3.48394917629,5.04204528441
CHL,0.90623054196,2.56995474157,3.53132957028
CHN,1.60282031526,4.2184970682,6.18785538143
CIV,1.76637252512,2.66141218449,4.17399402769
CL-,0.970305121251,2.05873530043,3.05625011559
CMR,1.6689863606,2.70318001346,4.14195991969
COD,1.46345286824,3.06763975573,4.74633148738
COG,1.42192681032,2.71603105475,4.31925008238
COK,0.879558202448,1.85930211608,3.21355122815
COL,1.21425708139,2.99590161187,5.39863816106
COM,1.00513077137,1.90713603839,3.09100314575
CPV,0.911042033915,2.24312481686,3.53837025171
CRI,1.22781265743,2.6597079006,4.32972415578
CUB,1.10663397655,2.11287352029,3.32085434685
CUW,0.892104983232,2.02958051691,3.64098005663
CXR,1.03847306809,1.88580029087,2.53218206107
CYM,0.858393502961,2.52668793832,2.86291280508
CYP,1.26959050868,2.98818675042,4.51641695016
CZE,1.56258956999,3.72330632285,5.52443669156
DEU,1.82667721652,3.6639905285,4.9798887592
DJI,2.30043569278,2.90462776948,4.67741785863
DMA,1.06858106,2.16813308319,2.9630196151
DNK,2.01640839345,3.43598389145,4.74585585439
DOM,1.00689387852,2.09645382208,3.14327137065
DZA,1.83434197372,3.88843316917,5.73691192293
ECU,1.19270320643,2.78584654137,4.51536255168
EGY,1.31324356737,3.6731385307,5.06568384886
ERI,1.94283459358,3.24389445036,4.62646562505
ESH,1.35498726164,3.4524410207,5.3803143474
ESP,1.41596973833,3.38914036924,4.92484074601
EST,2.70647954622,4.44666516081,5.9636328939
ETH,1.41669252834,2.68417358237,4.67897545317
FIN,2.78199794755,4.77245122087,7.12864513563
FJI,0.529942206964,1.85505451323,3.14455512854
FLK,0.595388985804,1.53671312119,1.66091297343
FRA,1.50528647832,3.48702474439,4.81451916753
FRO,0.0709143335668,2.64286647038,3.33013646769
FSM,0.953645890936,1.94610731475,3.14422655116
GAB,1.34459998808,2.56533992393,3.97941996118
GBR,1.40026967499,2.92752440124,4.12256521686
GEO,1.18041021907,4.29880297359,6.25044003175
GGY,1.20859786289,2.73353052065,4.52860769658
GHA,1.74574437801,2.57054878912,4.14801004335
GIB,1.55453471819,3.10289147124,5.7235917781
GIN,1.45728009191,2.80192784158,4.01053190934
GLP,0.936236135222,2.2327056645,2.95578368867
GMB,1.56841719785,2.65023305412,4.2094145755
GNB,1.65549748313,2.95232752026,4.36143985635
GNQ,1.1649851512,2.45579358641,3.68273432785
GRC,0.756358294257,3.51078304919,5.15448015241
GRD,1.13213934683,1.91707430155,3.24363836418
GRL,2.14746138696,3.99730658076,6.63658064256
GTM,1.25530026302,2.94397101096,4.61290972107
GUF,1.05544517857,2.60186498206,5.32640189703
GUM,1.05793518716,2.03815729555,2.80840909956
GUY,1.00181828092,2.66101758127,7.44466842
HKG,1.48390142518,3.0388218981,4.55978825601
HMD,-0.0246410841845,1.71863259845,3.38093136462
HND,1.23200388887,2.60517018816,4.22469725632
HRV,1.33375301775,3.769263131,5.35178879125
HTI,1.1585831217,2.13440453045,3.29911982645
HUN,1.27065137582,3.91919626866,5.76773401425
IDN,1.13357399379,2.00813498243,3.36977666229
IMN,1.10530229113,2.63243926002,3.82522541074
IND,0.270922977259,2.8041628219,4.60599532932
IOT,0.748872571941,2.0052801912,3.00437965509
IRL,0.811078493269,2.34816938068,3.33520683817
IRN,1.72685332165,4.39456850404,5.92223174408
IRQ,1.79119914448,4.66896502793,6.34153794987
