ISO,0.05,0.5,0.95
ABW,80.9984144718,82.7936726988,84.7290521089
AFG,75.1254468814,78.7416354158,82.7343396298
AGO,69.2553379779,72.1690661487,74.153484655
AIA,79.9667601392,81.8848255197,83.3629186657
ALA,59.273752426,62.6065859208,66.4177176585
ALB,71.6164598336,76.7740767775,80.5875770029
AND,55.0693226052,60.3817453593,63.1865434808
ARE,93.638782212,96.288940246,99.1641680078
ARG,52.0739456524,54.5206835666,56.087219637
ARM,67.5484761522,72.4668397961,76.1400727975
ASM,72.4963284334,74.3556887367,76.1142289554
ATA,-30.0924868821,-25.4159620254,-16.9581195376
ATF,34.2380256472,36.0434276888,38.0316299787
ATG,82.1515317035,84.2805424828,85.7542273241
AUS,56.8073849128,58.9451075808,60.0770788352
AUT,59.4529109641,64.7666323249,67.5236053418
AZE,77.4131103091,81.4525283087,84.7409709871
BDI,71.0407814509,73.7876506984,75.7375940725
BEL,62.7356172515,66.7777132331,69.6643448625
BEN,79.8339429176,81.9442976021,84.3372927394
BES,78.3886781539,80.474686594,82.2069009558
BFA,82.4396809088,85.2547572982,87.9785808547
BGD,83.9762457593,86.1290345698,88.4953728354
BGR,70.3335104193,75.4666825733,79.4187996665
BHR,98.6640079558,101.40724123,104.501566389
BHS,83.7840010875,85.6677001852,87.1683110127
BIH,65.9702129477,71.2837771328,74.0420632016
BLM,75.8331729395,77.7926635742,79.276497324
BLR,63.8898240658,67.9672600866,71.1199649556
BLZ,81.2592419698,83.5465428978,85.8754418088
BMU,81.0411826469,83.3438720948,84.9437236538
BOL,59.0087436005,62.6816781805,64.9815949435
BRA,69.8392162874,72.5527633758,74.4541103758
BRB,81.7133827987,83.732871633,85.5351845996
BRN,81.9631892683,84.0915988685,85.5744098296
BTN,64.6606251723,67.1455928624,69.6854510167
BVT,22.5638856246,24.7800746386,27.6846177088
BWA,62.873835627,65.7810963217,68.0224955091
CA-,80.0821290967,83.3076093179,86.6688087667
CAF,77.9556632861,80.3647938685,82.3449221547
CAN,60.8674032915,64.772153528,67.7715397807
CCK,69.04512363,70.6956556766,72.4283834917
CHE,59.0054119658,63.9612267614,67.1216412018
CHL,45.3664455945,47.6285110187,48.6064833565
CHN,75.006660391,78.3042161148,80.5325806262
CIV,78.2522655091,80.3715034871,82.7370381872
CL-,68.4332204712,70.4809012663,72.5599617516
CMR,75.4254627519,77.5512332144,79.5707271722
COD,76.3376421424,78.9240207528,81.0111543626
COG,75.7266110262,78.21732959,80.4783312944
COK,69.1325789556,70.8538443579,72.4875942188
COL,71.9787230662,74.5385536558,76.9325811722
COM,72.6952900398,74.9447760326,76.3372234243
CPV,74.1397079856,76.2876664852,78.3114116607
CRI,72.665725268,74.6076773256,77.0193367727
CUB,83.0440298972,85.0098380308,86.5868128614
