ISO,0.05,0.5,0.95
ABW,81.4118481209,83.5375116074,85.2202514491
AFG,56.6628494559,60.185258699,63.7004893211
AGO,75.0086377277,77.6333111154,79.7652440054
AIA,79.9267552333,81.955574209,83.5897956409
ALA,44.7719180031,47.7967491892,50.7371431262
ALB,58.6416953955,61.7043035649,64.5042946148
AND,43.757253706,47.0812659235,48.8202225014
ARE,83.175771133,86.1071934883,89.1921415562
ARG,63.1730135879,66.1008973163,68.1312179202
ARM,49.6683953015,53.3837504853,56.414521954
ASM,73.4007866529,75.5485971224,77.6257974405
ATA,-8.48310361361,-4.68140808487,0.599583962873
ATF,36.6242054577,38.5664537937,40.7666017028
ATG,81.86558203,84.2678418693,85.9183741843
AUS,65.5610075196,67.826121384,68.9876733866
AUT,46.5910581118,49.8398151628,51.7747558358
AZE,59.1698087675,62.4997648544,64.9572423154
BDI,71.952004376,74.444370073,76.2458987675
BEL,51.7080439367,54.8635735429,56.8038175947
BEN,81.8853619141,83.9408433388,86.0286248861
BES,78.6273688923,80.8133426482,82.6219308295
BFA,83.0054777945,86.0458521026,88.670245082
BGD,80.6465265346,83.3304875729,85.337665997
BGR,54.5366169428,57.9206436878,60.9603084889
BHR,85.3951968691,88.6318336679,91.7598259759
BHS,80.8582557642,82.6240847768,84.2920587892
BIH,51.7514281436,54.7970637461,56.7581575736
BLM,75.899143313,77.9298416138,79.5481234241
BLR,45.8890513979,48.862717138,51.7217629157
BLZ,78.6838124988,80.9497805623,83.0673433817
BMU,78.232842294,80.4437910483,81.9693975908
BOL,65.8740291152,69.3672044023,72.1882760285
BRA,74.8776303442,77.7301615259,80.5416253344
BRB,81.9734364775,84.1107199761,85.430680792
BRN,81.184625876,83.2591592033,84.9235868641
BTN,56.7645075486,60.2770151407,62.6507798292
BVT,22.2237173107,24.8222068453,27.9710470649
BWA,77.7242265654,80.619354705,84.0036264104
CA-,62.5967412537,65.5826428204,68.4483528482
CAF,78.6442211774,81.0573600056,82.8475447438
CAN,40.6026250879,44.5339109321,46.4207783125
CCK,70.3927886324,71.6446721358,73.5736225263
CHE,46.5550334372,49.9617706402,51.9609804875
CHL,52.0946518118,54.3165635938,55.788391152
CHN,57.7917496947,61.3057928404,63.8389028121
CIV,80.0364000772,81.9643495828,84.0057277377
CL-,67.9171580981,69.563346346,71.4486723286
CMR,76.7419092642,78.8453604648,80.6601916416
COD,77.5571787192,79.9467077717,81.989123597
COG,78.1122757399,80.1973415772,82.475829164
COK,70.9142547921,72.5699093612,74.7493443529
COL,72.2908585475,74.6424924241,77.6563725313
COM,75.7241925782,77.6615694229,78.9793349511
CPV,75.336534549,77.71559252,79.9217563634
CRI,71.8438727485,73.8283167702,75.8974050087
CUB,80.938147518,82.7210236496,84.6869004886
CUW,85.9102548427,88.1129184264,90.0624300259
CXR,68.7416142521,70.4406902822,72.3430051127
CYM,83.1131593001,85.145926575,86.7965205917
CYP,69.7560528604,72.5235304907,75.6781442847
CZE,48.4901155385,51.7052743711,53.5051325791
DEU,50.0793490288,53.2636410235,55.123156396
DJI,84.5039659379,86.6819932766,89.2524593703
DMA,76.3296724213,78.5229210002,80.0820239903
DNK,49.0712376798,51.8069170477,54.2639387175
DOM,80.2938780367,82.1017987654,83.9164992282
DZA,68.0484370257,71.2651628121,73.0527272253
ECU,69.7035974136,72.0233019444,74.4121328284
EGY,75.9475680067,79.2042091673,81.9726437854
ERI,79.493905184,81.819203471,84.4353963655
ESH,76.9833887966,79.7423969043,81.4963225929
ESP,59.1285330406,62.115006214,64.1827281576
EST,44.9202562659,47.9657914002,50.4636689742
ETH,67.9789704149,70.1203595826,72.8887169308
FIN,37.4116166935,41.3016648941,44.3153916758
FJI,74.2226158823,75.8933074639,77.771268675
FLK,42.3843397542,43.977179148,44.9404269417
FRA,53.5880352932,56.9102183122,58.5882501254
