ISO,0.05,0.5,0.95
ABW,0.457671703248,2.41853908924,3.63013049823
AFG,2.35072867399,4.86399357849,6.94885866477
AGO,1.1843535663,2.93529959742,5.02635117348
AIA,0.760427065588,2.07931078227,3.32362979626
ALA,3.12213520174,4.75945410132,8.66892404864
ALB,1.32558336835,3.07901582711,4.39696719331
AND,0.700644993801,2.84956791524,3.85987965717
ARE,1.28566954081,3.69071550178,5.25532081831
ARG,1.13513195695,3.39603303644,5.13123269883
ARM,1.54038403571,3.87343052591,5.60970501954
ASM,0.80891959194,1.91195246976,2.72901056306
ATA,0.944906904437,3.286762849,4.05553585129
ATF,0.503562441514,1.83429192311,2.68512596218
ATG,0.745878670651,2.09039530329,3.10813568959
AUS,1.14644433803,2.91675559456,4.51695310091
AUT,1.12020638026,3.67697870245,5.30367971226
AZE,1.78839625112,3.16001195475,5.3780571636
BDI,1.12706916188,2.96552211647,4.65294302154
BEL,1.34569040036,3.01699848935,3.90394436246
BEN,1.280846921,3.06940626095,4.87812693926
BES,0.449865007283,2.41732203641,3.49941083558
BFA,1.90113208439,3.86854210683,5.36770163673
BGD,1.35709714418,3.81915702132,5.87179973641
BGR,1.40370754387,3.0490695533,4.79674838811
BHR,1.66816890259,3.41893212422,4.85508577391
BHS,0.699378847147,1.85944931506,2.79497129783
BIH,1.36676452027,3.45891569036,4.85462848894
BLM,0.817844206207,2.05704057234,3.28883172913
BLR,3.09423517165,4.88915192383,7.32971065895
BLZ,0.674601468313,2.43813598676,4.6745328496
BMU,1.00886582186,2.18744690486,2.24911908541
BOL,1.07484076551,3.62834800182,5.86811842163
BRA,1.14909028848,3.11268036806,5.08027394168
BRB,0.476119510878,2.06950613131,2.99340845584
BRN,0.821843836127,2.5834098292,3.95999501426
BTN,1.88324734368,4.29171553836,6.45488132587
BVT,0.582447843116,1.07340625584,2.36094930439
BWA,1.64418977683,3.43622691917,5.82536656833
CA-,1.68395206801,3.15897909373,4.34243433995
CAF,1.72813540755,3.39674047192,5.82415267036
CAN,1.4695394264,5.97518507534,9.61544786254
CCK,0.600124827442,2.04638040319,3.1050571775
CHE,0.853232770593,3.37706983854,4.89519366828
CHL,1.01994315203,3.08082209575,4.28378526922
CHN,1.62787287599,4.06492045267,6.07153351668
CIV,1.70602978018,3.22160840681,5.20236692735
CL-,0.159310846161,2.13164671718,2.69704871006
CMR,1.6233445488,3.24998689048,5.17376026056
COD,1.27366696152,3.12196427127,5.3881217056
COG,1.10598614868,3.0467943984,5.21665530903
COK,0.737975957669,1.79239685508,2.87193361085
COL,1.27659255119,3.32819786623,4.89249789088
COM,0.657741322615,2.20170655602,3.30669178032
CPV,1.20122797866,2.71961310333,3.95830288172
CRI,0.631327770007,2.28100669655,4.14151149319
CUB,0.7136723129,1.8622481342,2.78580274784
CUW,0.431747997631,2.44007126001,3.56547951931
CXR,0.57198436566,2.03705646154,3.26431572374
CYM,0.448087566173,2.32737129796,2.7506537942
CYP,1.17711367007,2.39418849786,3.05576308912
CZE,1.53430961419,3.84037903603,5.41266980238
DEU,1.47988231795,3.48414536987,4.79507932323
DJI,1.36892123538,3.08368514467,4.91542747502
DMA,0.736142760133,1.92369982224,2.94989304846
DNK,2.00206990662,3.28960741757,4.37513425626
DOM,0.636098666571,1.90268194791,3.11149989748
DZA,0.725072544367,3.24615814101,4.23972306229
ECU,0.879611621015,2.73271347298,4.0549923201
EGY,1.48941083623,3.34568717363,4.57104911089
ERI,1.37274759614,3.42556945181,4.55507853359
ESH,1.25144701998,3.61073057482,4.50726875611
ESP,0.60824623573,2.68201341635,3.71307673985
EST,3.36697694475,5.41072334604,8.76679003519
ETH,1.36338281108,2.9317455056,4.87202220883
FIN,3.70135669136,6.88951765517,12.2775928398
FJI,0.600713651025,2.02719615875,3.04981097797
FLK,0.537925286205,1.8465661254,1.85614580217
FRA,0.866909385342,2.90361639398,3.9435227327
FRO,0.265580516062,2.44196226854,2.5101421842
FSM,0.406375712473,2.19896116828,3.34630892201
GAB,0.999462798306,2.73342868713,4.41359397337
GBR,0.928315412026,2.36350727872,3.25495807842
GEO,1.45124547776,3.28423895042,5.49850269028
GGY,0.905670259409,2.16390475596,3.19880338273
GHA,1.69339508762,3.07343435718,4.8363515475
GIB,0.576413025931,2.85763592148,4.7973333848
GIN,1.43319467927,3.38011088306,5.04652826362
GLP,0.730608588589,2.04773505402,3.00226618373
GMB,1.44067086769,3.23719862492,4.15553924599
GNB,1.57953141658,3.41984528346,4.89528468462
GNQ,1.08154436186,2.51481254716,4.07008245227
GRC,1.26785569335,2.85650012983,4.14126942187
GRD,0.739929569178,2.12522620702,3.21508253713
GRL,-0.136825585648,5.53323012084,10.1417332656
GTM,0.604424287159,2.75789468169,4.85261635179
GUF,0.841617643386,2.58687993083,4.79884041655
GUM,0.902125357493,2.35626910637,2.99581352243
GUY,0.776977481951,3.10563255293,5.12960151561
HKG,1.29591612186,3.20895664474,5.27814854885
HMD,0.73223226054,1.88166957563,3.65844337924
HND,0.473544931365,2.68764868656,4.60953933593
HRV,1.17552151106,3.54688581259,4.92666698627
HTI,0.715747758299,1.86440291362,3.2484063782
HUN,1.29085672536,3.67616523144,5.19561322972
IDN,0.758667498907,2.20902206813,3.70665747698
IMN,0.663964971301,2.01989807106,2.93381095786
IND,1.42558044534,3.91880439529,5.7249980811
IOT,0.61605057566,2.00999065482,3.23755729661
IRL,0.537427294075,1.76651474625,2.41008487914
IRN,1.73929103428,3.61119313708,5.51364350385
IRQ,2.00605560579,3.53140521891,4.70851070938
